title,price,price_per_sqm,location,description,bedrooms,bathrooms,floor_area,floor_number,property_type,listing_url,agent_name,agency_name,latitude,longitude,facility_grill,facility_access_for_the_disabled,facility_security,facility_alarm,facility_built-in_wardrobe,facility_garden,facility_hot_tub,facility_roof_garden,facility_video_cable,facility_cistern,facility_tennis_court,facility_swimming_pool,facility_car_park,facility_sauna,facility_elevator,facility_office,facility_natural_gas,facility_panoramic_view,facility_guardhouse,facility_children's_area,facility_fireplace,facility_cellar,facility_heating,facility_utility_room,facility_library,facility_equipped_kitchen,facility_gym,facility_concierge,facility_terrace,facility_built-in_kitchen,facility_air_conditioning,facility_internet,facility_balcony,facility_electricity,facility_patio,facility_water
"3 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php18,000,000.00","(₱ 155,172 / m2)",,"3 bedroom at Parkview Tower 1, Eastwood City,Quezon Cityfor sale - Beside Eastwood Mall Fully furnished, newly renovated 3 bedroomCondounit Floor area: 116sqm 1 masters bedroom 2 regular bedroom 2 toilet and bath, 1 toilet (total of 3 toilet) -Living room -Dining area -Kitchen area with kitchen countertop and modular cabinets -Laundry room / maids room (big space) -With parking slots -Fire alarm...",3,3,116 m2,,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_a39362065d49-babf-1ea5-b8c0-25318628,Realus Realtors,,14.61085,121.0801086,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2 Bedroom Condo for sale in Duyan-Duyan, Metro Manila near LRT-2 Anonas","Php6,180,000.00","(₱ 81,113 / m2)",,"5th FloorCondo: 76.19 sq.m. with Terrace facing Lauan St.2 bedrooms, 2 bathrooms, and space for kasambahay and wash area.The selling price includes Capital Gains Tax, Professional Fee, and a parking space.Building Amenities - 2 Elevators, 24/7 Guards w/ CCTV all floors, maintenance staff on duty, swimming pool at rooftop, covered area for events place, Built-in cabinets (for wide-screen TV, P.C. with...",2,2,76.19 m2,5,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-duyan-duyan-metro-manila-near-lrt-2-anonas_0291b3f69553-b5ef-eee5-d49b-4014d086,RE/MAX Portfolio,,14.6292116,121.0678058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2 Bedroom Condo for sale in Ugong Norte, Metro Manila","Php39,946,000.00","(₱ 252,823 / m2)",,"Parklinks North Tower by Ayala Land Premier2BR Corner residences unobstructed view of Ortigas skyline and treelined villages (Green meadows, Valle Verde)158 sqmcomes with 1 parking slot",2,2,158 m2,14,Condo,https://www.dotproperty.com.ph/2-bedroom-condo-for-sale-in-ugong-norte-metro-manila_7581464,Anton Evidente,,14.5978391,121.0802472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Condo for sale in Phil-Am, Metro Manila near MRT-3 North Avenue","Php2,500,000.00","(₱ 113,636 / m2)",,2.5M Net price to ownerBUYER WILL SHOULDER SLL TAXES AND FEES.BUYER WILL SHOULDER CGT DST TRANSFER TAX REGISTRATION FEES and NOTARIAL FEES.,,1,22 m2,14,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_8493b77075e5-f5b1-bb88-34f2-9b555127,Ludovico Cumpas,,14.6511737,121.0325504,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"2 Bedroom Condo for sale in Talipapa, Metro Manila","Php8,500,000.00","(₱ 82,524 / m2)",,"Code: CLBNK402For SaleSemi Furnihsed 2-Bedroom Corner Unitwith 1-Parking Slot and Laundry CageLocation: Tandang Sora Ave. Brgy. Talipapa, Novaliches Quezon cityArea: 103 sq. mTotal Contract Price: PhP8.5M (Includes CGT)Corner unit!RenovatedNear Tandang sora subway station-Ground floor level-Clean Title/ fully paid-Updated Amilyar (RPT)-Updated Assoc. Dues-Monthly Assoc. Dues amount: PhP6,695-1 Parking...",2,2,103 m2,,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-talipapa-metro-manila_143d35003ef0-cac1-1dd2-3b75-99b86089,Realus Realtors,,14.6854768,121.0262357,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,900,000.00","(₱ 302,778 / m2)",,"SHANG SUMMIT - A new icon inQuezon CityScout Bayoran St., Brgy. South Triangle,Quezon CityAt over 250 meters in height, the dual Shang Summit towers will be the Tallest Residential development in the Philippines. Designed by world-renowned architectural firm, P&T Group, Shang Summit features a stunning modern form and panoramic views of the cities on all sides.Unit Offerings:Studio | 37 sq.m. 1...",,1,36 m2,,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_f0c9202da008-c4cf-4552-bcb4-94aa7089,Jovic Sumalde,,14.636312,121.039374,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"1 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan","Php5,300,000.00","(₱ 191,405 / m2)",,"For Sale Vista Pointe 1 BedroomCondominium at Katipunan AvenueQuezon CityRUSH SALE!!! BELOW MARKET!!!- Corner 1BR - Infront of Ateneo and Miriam College - Location: VISTA POINTE KATIPUNAN- Selling Price: 5,300,000- 27.69 sqm.- 15th Floor- CORNER UNIT- Not yet turnoverCURRENT MARKET PRICE - Php7,300,000For inquiries, please call:BELMONT PROPERTIESEdgar Benedicto 0917-899---- Anne de Leon 0927-496----",1,1,27.69 m2,27,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_2471f1d06c47-5caf-d2f5-d73d-ba62421a,Belmont Properties,,14.6296637,121.0740862,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
"3 Bedroom Condo for sale in Talipapa, Metro Manila","Php7,800,000.00","(₱ 95,122 / m2)",,"Code : DS88-002209Category : For SaleProject : Magnolia PlaceCity :Quezon City-Tandang SoraProperty :CondominiumSize : FA- 82 sqm Selling Price : Php 7,800,000.00 (Firm Price)Property Details:📌 Clean Title📌 Ground Floor📌 3 Bedrooms but currently converted to 2 Bedrooms with walk-in closet📌 2 Toilet and bath📌 1 Car slot📌 Owner occupied📌 With private garden area📌 With laundry...",3,2,82 m2,1,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-talipapa-metro-manila_e2279dc618d9-d27e-0a85-b796-4a9e3e2d,Jared Dimangondayao,,14.6819015,121.0230091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php3,500,000.00","(₱ 95,890 / m2)",,"𝗢𝗻𝗲 𝗢𝗿𝗰𝗵𝗮𝗿𝗱 𝗘𝗮𝘀𝘁𝘄𝗼𝗼𝗱𝗔𝘀𝗸𝗶𝗻𝗴 𝗣𝗿𝗶𝗰𝗲: 𝗣𝗛𝗣 𝟯,𝟱𝟬𝟬,𝟬𝟬𝟬- 36.50 SQM- 1BR- 1 Toilet & Bath- Clean TitleReason for Selling: Owner is liquidatingAmenities: • Porte-cochere with water feature leads to a grand entrance lobby• With commercial shops at the ground floor• Steps away from the Eastwood...",1,1,36.5 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_3e7c13f74a76-53d0-f615-c5f2-220b2751,Karmela Agsaluna,,14.6110673,121.0808705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in INFINA TOWERS, Marilag, Metro Manila near LRT-2 Anonas","Php4,250,000.00",,,"𝟏 𝐁𝐞𝐝𝐫𝐨𝐨𝐦 𝐔𝐧𝐢𝐭 𝐅𝐎𝐑 𝐒𝐀𝐋𝐄 𝐢𝐧 𝐈𝐧𝐟𝐢𝐧𝐚 𝐓𝐨𝐰𝐞𝐫𝐬, 𝐐𝐮𝐞𝐳𝐨𝐧 𝐂𝐢𝐭𝐲!𝘈 𝘩𝘰𝘮𝘦 𝘵𝘩𝘢𝘵 𝘨𝘰𝘦𝘴 𝘣𝘦𝘺𝘰𝘯𝘥 𝘤𝘪𝘵𝘺 𝘭𝘪𝘧𝘦.𝘿𝙚𝙩𝙖𝙞𝙡𝙨:➢1 Bedroom Unit ➢ 1 T&B➢31.5sqm➢ With Balcony ➢ North Tower➢ 24th...",1,1,31.5 m2,24,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-infina-towers-marilag-metro-manila-near-lrt-2-anonas_8e97639db9c3-0fe1-40b5-0cc9-a5713349,Jeanette Joie Pangilinan,,14.628471,121.067842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,000,000.00","(₱ 254,259 / m2)",,"Elevate your lifestyle with a prestigiousCondounit for sale in Shang Summit by Shang PropertiesQuezon City, Metro ManilaDon’t miss out on this limited-time offer! Secure your luxuryCondowith our Special Promo Offer designed to fit your budget :📍 5(3) – 5(6) – 20(62) – 70📍 5% down payment in 3 months📍 5% over the next 6 months📍 20% payable over 62 months📍 70% balance on completion🏢...",1,1,39.33 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_c849317c5c73-be30-8992-2c7b-23607089,Jackson Lim,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,000,000.00","(₱ 254,259 / m2)",,"Elevate your lifestyle with a prestigiousCondounit for sale in Shang Summit by Shang PropertiesQuezon City, Metro ManilaDon’t miss out on this limited-time offer! Secure your luxuryCondowith our Special Promo Offer designed to fit your budget :📍 5(3) – 5(6) – 20(62) – 70📍 5% down payment in 3 months📍 5% over the next 6 months📍 20% payable over 62 months📍 70% balance on completion🏢...",1,1,39.33 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_e3a96976bb64-be30-8992-6c3b-84607089,Jackson Lim,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,000,000.00","(₱ 254,259 / m2)",,"Elevate your lifestyle with a prestigiousCondounit for sale in Shang Summit by Shang PropertiesQuezon City, Metro ManilaDon’t miss out on this limited-time offer! Secure your luxuryCondowith our Special Promo Offer designed to fit your budget :📍 5(3) – 5(6) – 20(62) – 70📍 5% down payment in 3 months📍 5% over the next 6 months📍 20% payable over 62 months📍 70% balance on completion🏢...",1,1,39.33 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_6699284a7415-be30-8992-b7b0-f6607089,Jackson Lim,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"2 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan","Php14,500,000.00","(₱ 198,630 / m2)",,"**BUYERS ONLY / NO BROKERS**Location: 10/F, The Arton, Loyola HeightsBeds: 2Bath: 2Floor Area: 73 sqmBalcony: YesMaids: N/AMaid's Bath: YesCorner: N/APet Allowed: Parking: 1Price: Php14,500,000 (as of 14-Feb-2024)",2,2,73 m2,10,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_0b8e75d2b488-cf1f-c7b5-82a8-3342b2e7,Juan Alfredo S. Patag,,14.6321697,121.0753326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in THE CELANDINE, Balingasa, Metro Manila near LRT-1 Balintawak","Php4,241,000.00","(₱ 154,218 / m2)",,"The CelandineBgy, A. Bonifacio Ave,Quezon City, Metro ManilaREADY FOR OCCUPANCY!1 Bedroom - 27.50 sqmUnit 1427 (14th Floor)Price: 4,241,000.00Payment Terms:Reservation: 20,000.005% Downpayment payable in 12 months: 37,414.9295% Bank Financing: 9,895,456.90FOR INQUIRY:Raphael Galvez 0916305----",1,1,27.5 m2,14,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-celandine-balingasa-metro-manila-near-lrt-1-balintawak_84b092ee4572-bde1-1772-6064-2f257089,Raphael Galvez (RAP),,14.654556,120.998024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1 Bedroom Condo for sale in THE CELANDINE, Balingasa, Metro Manila near LRT-1 Balintawak","Php4,224,000.00","(₱ 153,600 / m2)",,"THE CELANDINE BY DMCI Along A. Bonifacio Ave BalintawakQuezon CityBare type🔑1 BR unit with Balcony🔑31 sqm (24th Floor) Facing amenitiesNear Ayala CloverleafNear LRT,LANDERS,S&R Members,NLEX,SKYWAY,EDSA,Balintawak Market, 15mins drive to Trinoma & SM NorthMessage me for more information or schedule an appointment for viewing (preferrably Viber)",1,1,27.5 m2,24,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-celandine-balingasa-metro-manila-near-lrt-1-balintawak_fe8d78d2a0ff-7fb1-0772-f3da-07296089,DMCI By Jessica Papin,,14.654556,120.998024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"2 Bedroom Condo for sale in Bagong Lipunan Ng Crame, Metro Manila near MRT-3 Santolan","Php3,000,000.00","(₱ 52,174 / m2)",,"GREENHILLS GARDEN SQUARE, #297Bonny Serrano Avenue,Quezon City2bedroom, 2toilet and bath, loft typewith laundry areaas is were is57.5 sqmfor sale3M negotiablecash onlybuyer will pay for cgt, and transfer feescall 0923674----",2,2,57.5 m2,11,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-bagong-lipunan-ng-crame-metro-manila-near-mrt-3-santolan_83e7e243ab86-b590-3072-1296-fc277089,Meng Mendoza,,14.6099091,121.0480126,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"1 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php10,000,000.00","(₱ 254,259 / m2)",,"Elevate your lifestyle with a prestigiousCondounit for sale in Shang Summit by Shang PropertiesQuezon City, Metro ManilaDon’t miss out on this limited-time offer! Secure your luxuryCondowith our Special Promo Offer designed to fit your budget :📍 5(3) – 5(6) – 20(62) – 70📍 5% down payment in 3 months📍 5% over the next 6 months📍 20% payable over 62 months📍 70% balance on completion🏢...",1,1,39.33 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_66187560b35a-661f-1bb2-12e4-87f17089,Jackson Lim,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan","Php3,600,000.00","(₱ 153,387 / m2)",,"Condofor Sale at Blue Residences, Katipunan Ave.Quezon CityFully Furnished 12th floor1 br1 t&bBeside Ateneo (ADMU)With long term Tenant 16k monthly income fast roi3.6m net selling price",1,1,23.47 m2,12,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_9692310,Realus Realtors,,14.6328388,121.074677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Bedroom Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 Quezon Avenue","Php16,500,000.00","(₱ 275,000 / m2)",,High Park Tower 1 ALVEO1 Bedroom Unit60 sqmsVertis North,1,1,60 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-quezon-avenue_30c077369a51-3f51-9e75-968f-406b091e,Santos Knight Frank,,14.6483231,121.0385068,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Batasan Hills, Metro Manila","Php3,200,000.00","(₱ 118,519 / m2)",,"1-BRCondofor Sale at Grass Residences Tower 3 by SMDC,Quezon CityFully Furnished 1 bedroom 1 toilet and bath 35th floor27sqm3.2M Gross Selling Price",1,1,27 m2,35,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-batasan-hills-metro-manila_c65da85e2228-635e-cb88-6f70-936ed1c4,Realus Realtors,,14.68622001,121.09416,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
"Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php4,978,000.00","(₱ 165,933 / m2)",,"Invest in your future with 𝗧𝗛𝗘 𝗢𝗥𝗜𝗔𝗡𝗔, a prime pre-sellingCondojust a few steps from LRT2 Anonas Station!📍 Aurora Boulevard,Quezon City📍 Beside National College of Business and Arts (NCBA), near LRT2 Anonas Station & Katipunan Ave.𝗧𝗨𝗥𝗡𝗢𝗩𝗘𝗥 𝗗𝗔𝗧𝗘𝗦:North Tower: April 2026South Tower: November 2027𝗣𝗥𝗢𝗠𝗢 𝗧𝗘𝗥𝗠:•...",,1,30 m2,19,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_44dde337eea0-406f-4112-1776-b2747089,Pamela Dennaise Wilkinson,,14.62791,121.068601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php4,954,000.00","(₱ 165,133 / m2)",,"Invest in your future with 𝗧𝗛𝗘 𝗢𝗥𝗜𝗔𝗡𝗔, a prime pre-sellingCondojust a few steps from LRT2 Anonas Station!📍 Aurora Boulevard,Quezon City📍 Beside National College of Business and Arts (NCBA), near LRT2 Anonas Station & Katipunan Ave.𝗧𝗨𝗥𝗡𝗢𝗩𝗘𝗥 𝗗𝗔𝗧𝗘𝗦:North Tower: April 2026South Tower: November 2027𝗣𝗥𝗢𝗠𝗢 𝗧𝗘𝗥𝗠:•...",,1,30 m2,17,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_0fbadbe78802-406f-4112-7e41-15747089,Pamela Dennaise Wilkinson,,14.62791,121.068601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php5,082,000.00","(₱ 169,400 / m2)",,"Invest in your future with 𝗧𝗛𝗘 𝗢𝗥𝗜𝗔𝗡𝗔, a prime pre-sellingCondojust a few steps from LRT2 Anonas Station!📍 Aurora Boulevard,Quezon City📍 Beside National College of Business and Arts (NCBA), near LRT2 Anonas Station & Katipunan Ave.𝗧𝗨𝗥𝗡𝗢𝗩𝗘𝗥 𝗗𝗔𝗧𝗘𝗦:North Tower: April 2026South Tower: November 2027𝗣𝗥𝗢𝗠𝗢 𝗧𝗘𝗥𝗠:•...",,1,30 m2,16,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_313f477fe086-406f-4112-bc62-cd847089,Pamela Dennaise Wilkinson,,14.62791,121.068601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php5,033,000.00","(₱ 167,767 / m2)",,"Invest in your future with 𝗧𝗛𝗘 𝗢𝗥𝗜𝗔𝗡𝗔, a prime pre-sellingCondojust a few steps from LRT2 Anonas Station!📍 Aurora Boulevard,Quezon City📍 Beside National College of Business and Arts (NCBA), near LRT2 Anonas Station & Katipunan Ave.𝗧𝗨𝗥𝗡𝗢𝗩𝗘𝗥 𝗗𝗔𝗧𝗘𝗦:North Tower: April 2026South Tower: November 2027𝗣𝗥𝗢𝗠𝗢 𝗧𝗘𝗥𝗠:•...",,1,30 m2,11,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_34d15c105ae7-406f-4112-bbd4-5d847089,Pamela Dennaise Wilkinson,,14.62791,121.068601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in INFINA TOWERS, Marilag, Metro Manila near LRT-2 Anonas","Php5,200,000.00","(₱ 185,714 / m2)",,"PROMO EXTENDED:Enjoy lower down payment of 12% DP instead of 30% DP when you reserve a unit in Infina Towers. Promo runs for a limited time only.INFINA TOWERS by DMCI HomesLocated at Aurora Blvd.Quezon CityNearby Places :Araneta Center, Gateway Mall, Eastwood Mall, Ateneo de Manila University, LRT 2 (Anonas Station), MRT (Cubao Station)Turnover Date : North Tower : September 2021 (RFO) South Tower...",1,1,28 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-infina-towers-marilag-metro-manila-near-lrt-2-anonas_ec36cf087613-f880-1aa5-040a-33097eb3,Rosalina Mendoza,,14.628471,121.067842,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
"1 Bedroom Condo for sale in Valencia, Metro Manila near LRT-2 Gilmore","Php4,206,953.00","(₱ 98,987 / m2)",,"Gilmore HeightsCondominium Dos Castillas,Quezon Citynear Gilmore Lrt Line 2 StationRUSH!Ready For Occupancy No Downpayment needed1 Bedroom 43.5 Sqm.30k Monthly for 24 Months 0% Interest Free Unit Viewing Easy Requirements:2 Valid IDProof Of BillingsReservation FeeFor Inquiries please CallAlejandro Guieb III Sales Representative 0939249----#ReadyForOccupancy #SanJuanCondominium #PropertyInvestment...",1,1,42.5 m2,8,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-valencia-metro-manila-near-lrt-2-gilmore_df86e9e894f0-47a1-e4c2-6643-36b77089,Rent to Own Condominiums in Metro Manila,,14.6112425,121.0359049,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
"1 Bedroom Condo for sale in MANHATTAN GARDEN, Ramon Magsaysay, Metro Manila near LRT-1 Roosevelt","Php5,000,000.00","(₱ 111,111 / m2)",,"For sale: 1 bedroom Manhattan Parkview Tower 2 Araneta Center, Cubao, QC.Floor area - 45sqmFloor Level - 18th flrNo.of Bedroom- 1No.of Toilet & Bath - 2View - facing amenitiesFully furnishedPrice - 5.0MFor unit viewing, please send me direct message.EFREN P. TOLENTINO Licensed Broker PRC#005107Globe No: 0916601----(viber/whatsapp)Smart No: 0919924----Email:[email protected]",1,2,45 m2,18,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-manhattan-garden-ramon-magsaysay-metro-manila-near-lrt-1-roosevelt_38b9f35191c0-e431-9cd5-9f8a-4cb40c3a,REBAP Mandaluyong,,14.660386,121.02271,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in South Triangle, Metro Manila near MRT-3 Kamuning","Php2,700,000.00","(₱ 84,375 / m2)",,Studio Unit For SaleBare (no tiles and paint)Victoria Sports Tower2.7M inclusive of CGT16th Floor32 sqmRemarks:👉EDSA. Along Mother Ignacia cor. Timog AvenueQuezon City-Near Malls SM North Trinoma and Centris 10mins. away from MRT Quezon ave station 15mins. away from MRT Kamuning station,1,1,32 m2,16,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-south-triangle-metro-manila_9818998,Realus Realtors,,14.636086,121.04254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 Quezon Avenue","Php8,700,000.00","(₱ 271,875 / m2)",,"ERE Code:7556Unit Details:Studio1TBFA: 32 sqmFully FurnishedAsking Price:Php 8,700,000.00For best assistance and viewing schedule, call your professional real estate pals today!For Inquires: 0917 168 ----For Enlistment: 0917 120 ----Instagram: @‌everbrightphFB: Everbright Real Estate#EverbrightPH #EverbrightRealEstate #RealEstateBrokerPH",,1,32 m2,,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-quezon-avenue_3f60daa496d1-0c2f-c442-f321-425c8089,Everbright Real Estate,,14.6488193,121.0382439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 Bedroom Condo for sale in Bagumbayan, Metro Manila","Php12,500,000.00","(₱ 107,296 / m2)",,"Unit 23 I and 23 J, 23rd floor, Tower 2, & parking Slot No. 80, 2nd floor, One Orchard Road, Eastwood Ave., Eastwood City,Quezon CityFloor Area (sqm) : 116.50Price (Php) : 12,500,000Bedrooms : 3Bathrooms : 3With parking and maid's roomTo make an offer please provide,Buyer’s name:Contact number:Email:Mode of payment: Cash or Loan?Offer is first come first served basis and subject to management approval.Your...",3,3,116.5 m2,,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_f21152b176d8-e360-7f45-5c0d-e635d55f,Foreclosed Hub,,14.6089627,121.0797103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
