title,location,price,price_per_sqm,url,listing_id,bedrooms,floor_area,land_area,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Car park,Concierge,Electricity,Elevator,Internet,Office,Security,Water,Built-in kitchen,Equipped kitchen,Garden,Guardhouse,Gym,Swimming pool,bathrooms,floor,Tennis court,Children's area,Library,Grill,Cistern,Video cable,Panoramic view
,"Quezon City, Metro Manila","₱ 75,000,000","(₱ 78,782 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-apolonio-samson-metro-manila-near-lrt-1-balintawak_5fe342b37d00-8040-dba5-27cb-0d3945c9,0d4506c9-ed27-4fec-9591-99c26e756ba4,,952 m2,511 m2,"Warehouse / Factory for sale in Apolonio Samson, Metro Manila near LRT-1 Balintawak",14.6559309,121.0077058,"Apolonio Samson, Balintawak, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 82,143 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_2094c778afe7-964e-6f45-5cc2-611f01b0,DS88-001339,,"1,400 m2","1,851 m2","Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 82,143 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_a007026ae688-790e-43d5-ac62-8c05aea8,DS88-001339-1,,"1,400 m2","1,851 m2","Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 82,143 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_f14426437421-a6cf-92a5-9bce-bdc62249,DS88-001339-2,,"1,400 m2","1,851 m2","Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 89,859 / m2)",https://www.dotproperty.com.ph/ads/14-bedroom-commercial-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_a5c000626e41-e280-9b75-c189-f8c8325f,JRE-1529-1A,14,"3,895 m2","1,039 m2","14 Bedroom Commercial for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.6568153,121.0304496,"SM North EDSA, Abenida Epifanio de los Santos, Bagong Pag-asa, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 570,000,000","(₱ 142,500 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_c35545f40aad-91f1-5882-e34a-d6f68089,Commercial Building For Sale Tomas Morato Quezon City,,"4,000 m2","3,400 m2","Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327494,121.0348582,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,,,,,,,
,"Quezon City, Metro Manila","₱ 125,091,700","(₱ 49,424 / m2)",https://www.dotproperty.com.ph/warehouse-factory-for-sale-in-bahay-toro-metro-manila_8444435,P49,,"2,531 m2","1,119.67 m2","Warehouse / Factory for sale in Bahay Toro, Metro Manila",14.6681873,121.0338725,"Mindanao Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 499,990,000","(₱ 91,073 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_8993857,MP-CP,,"5,490 m2",926 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327758,121.0348918,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 197,900,000","(₱ 109,944 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-libis-metro-manila_8831913,ND-CP,,"1,800 m2",417 m2,"Commercial for sale in Libis, Metro Manila",14.6165947,121.0772212,"Libis, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 80,000,000","(₱ 160,000 / m2)",https://www.dotproperty.com.ph/ads/10-bedroom-commercial-for-sale-in-laging-handa-metro-manila_60d66e62c245-70af-cb88-5bcc-9894e033,669b5010-dde4-11ed-af92-457d73b33c93,10,500 m2,313 m2,"10 Bedroom Commercial for sale in Laging Handa, Metro Manila",14.62964337,121.0296932,"Don A. Roces Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 215,000,000","(₱ 200,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-nagkaisang-nayon-metro-manila_8896982,DS883472,,"1,075 m2","1,075 m2","Commercial for sale in Nagkaisang Nayon, Metro Manila",14.7140723,121.0313271,"Blue Ridge, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 90,000,000","(₱ 180,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-lourdes-metro-manila_a459c0d2e7da-e05e-6772-29f0-ab8d7089,PRESOP-MV,,500 m2,562 m2,"Commercial for sale in Lourdes, Metro Manila",14.629808,121.000537,"Santa Mesa Heights, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000",,https://www.dotproperty.com.ph/warehouse-factory-for-sale-in-kaunlaran-metro-manila-near-lrt-2-betty-go-belmonte_5763098,EMMA QC WH 2097,,,"2,097 m2","Warehouse / Factory for sale in Kaunlaran, Metro Manila near LRT-2 Betty Go-Belmonte",14.616701,121.041632,"105 N Domingo St, Quezon City, 1111 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 75,000,000","(₱ 375,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-sikatuna-village-metro-manila_6737537,MAD350,,200 m2,,"Commercial for sale in Sikatuna Village, Metro Manila",14.636933,121.058148,"116 Anonas, Diliman, Quezon City, 1101 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 76,060,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-sienna-metro-manila_52fbecf97cfc-382e-9a65-76b2-c724dbe9,SL15,,,436.45 m2,"Commercial for sale in Sienna, Metro Manila",14.6348946,121.0039276,"Biak na Bato, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 149,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-white-plains-metro-manila_0ae0942a4a15-1361-3075-ebef-d45e0f1a,DS88-002239,,,400 m2,"Commercial for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-saint-ignatius-metro-manila_e835b5d7c1b3-95c0-8002-5c68-b7f38089,DS88-002203,,,400 m2,"Commercial for sale in Saint Ignatius, Metro Manila",14.6116768,121.0706076,"Cleanfuel White Plains, Katipunan Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-sacred-heart-metro-manila_5164209ac962-766e-41f2-fe1b-42ac8089,0191df75-e8ba-7a85-b332-730df0975384,,,"1,194 m2","Commercial for sale in Sacred Heart, Metro Manila",14.6276896,121.0338276,"8 Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Access for the disabled']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,5719,,,,,,,
,"Quezon City, Metro Manila","₱ 90,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kamuning-metro-manila-near-mrt-3-kamuning_62b9958027a8-2801-bdd2-f30f-e29c9089,DS88-002858,,,450 m2,"Commercial for sale in Kamuning, Metro Manila near MRT-3 Kamuning",14.6274602,121.0385269,"Kamuning, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 77,300,000","(₱ 188,537 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8540501,C930,,410 m2,149.62 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 46,374 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-santol-metro-manila-near-lrt-2-v-mapa_8615762,FSRSDLBLDGQCSANTOLFA2372,,"2,372 m2",346 m2,"Commercial for sale in Santol, Metro Manila near LRT-2 V. Mapa",14.6121769,121.0148742,"Barangay Santol, Quezon City, Kalakhang Maynila, Pilipinas","['Security', 'Car park']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,8,,,,,,,
,"Quezon City, Metro Manila","₱ 600,000,000","(₱ 109,290 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_71b29988a567-46d1-2332-b4e1-f38e9089,0190b16a-8b5e-7667-8c35-234f11007e82,,"5,490 m2",965 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327494,121.0348582,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Gym', 'Security', 'Car park']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 173,535,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8194149,DS882693,,,"1,509 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Gym', 'Security']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 60,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-santa-teresita-metro-manila_3b9b35430053-e5ee-9882-b387-88257089,CT1024179,,,240 m2,"Commercial for sale in Santa Teresita, Metro Manila",14.6181868,121.0016293,"Welcome Rotonda, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 250,000,000","(₱ 138,889 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-bagumbayan-metro-manila_7845566,FSCMLBLDGNCRQCLA471FA1800,,"1,800 m2",471 m2,"Commercial for sale in Bagumbayan, Metro Manila",14.6053963,121.0819036,"Bagumbayan, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 74,333,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-ugong-norte-metro-manila_9377098,dexra.SW.Comml.1160,,,"1,160 m2","Commercial for sale in Ugong Norte, Metro Manila",14.5947348,121.0653993,"Corinthian Gardens Park, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Security'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 140,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_a09ff2413b92-835f-9ff2-5f3c-b81c9089,CT0724157,,,519.6 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 160,000,000","(₱ 148,148 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-or-rent-in-pasong-tamo-metro-manila_2c387cca280f-b11e-6fe5-b2c8-b6ffecd6,3cdbaa3e-1d7e-4ba3-b88e-a917fdd216d7,,"1,080 m2",,"Warehouse / Factory for Sale or Rent in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 55,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-balong-bato-metro-manila_98ab13054b22-73cf-1905-5fd5-ad965fe4,SM11,,,865 m2,"Commercial for sale in Balong Bato, Metro Manila",14.6664973,121.0033828,"Leland Drive, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 160,000,000",,https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-santo-domingo-metro-manila_09bacd43db28-64b0-8ec5-d9af-f16449a4,WH022409,,,"1,080 m2","Warehouse / Factory for sale in Santo Domingo, Metro Manila",14.628159,121.012951,"Araneta Avenue, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 20,000,000","(₱ 191,113 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_82c9be249b12-df20-1575-e624-8ca9761a,DS88-002295,,104.65 m2,,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 45,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_056eedd943ea-ee8f-7a95-0cdd-2b3fdd6f,6441,,,510 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 26,351,600","(₱ 129,397 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-lourdes-metro-manila_db53eefadae4-fe9f-24c5-2c5f-79e57abb,eef24b02-a4d7-4d57-a0ba-5bfcfabb64ec,,203.65 m2,299.45 m2,"Warehouse / Factory for sale in Lourdes, Metro Manila",14.629808,121.000537,"Santa Mesa Heights, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 60,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-teachers-village-east-metro-manila_0af083e87a11-3ae1-1ef5-849c-586e46eb,Maginhawa,,,400 m2,"Commercial for sale in Teachers Village East, Metro Manila",14.6465858,121.0585594,"Maginhawa, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 64,706 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-greater-lagro-metro-manila_131efb33c452-686e-1ad5-ba83-0c176f77,Regalado,,"1,700 m2",400 m2,"Commercial for sale in Greater Lagro, Metro Manila",14.7237939,121.0612217,"Regalado Highway, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 215,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-blue-ridge-a-metro-manila_9204029,DS883472-6,,,"1,075.5 m2","Commercial for sale in Blue Ridge A, Metro Manila",14.618791,121.0732807,"Blue Ridge A, Project 4, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 58,000,000","(₱ 258,929 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_f2978228c94b-bc0f-9cc2-6b75-a0f58089,01914a9f-42e3-7dd0-a9de-e50d1771207a,,224 m2,,"Commercial for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6398603,121.0316595,"Pacific Century Tower, Scout Borromeo Street, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge']",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 12,500,000","(₱ 69,444 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-putik-proper-metro-manila_c8b2813accc9-10e0-f992-0f86-868c7089,PRESOP-MV,,180 m2,250 m2,"Commercial for sale in Pasong Putik Proper, Metro Manila",14.7215006,121.0521852,"Novaliches Quezon city, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 54,925,000","(₱ 65,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-talipapa-metro-manila_70a6357b42f0-8d3e-44e5-ba18-8adfd988,dot001ar,,845 m2,845 m2,"Commercial for sale in Talipapa, Metro Manila",14.6919307,121.0266221,"11 Mindanao Avenue Extension, Extension, Mindanao Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden']",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 17,000,000","(₱ 95,506 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-san-jose-metro-manila_9a04686eed58-d05e-6772-5e45-dc7d7089,PRESOP-MV,,178 m2,82 m2,"Commercial for sale in San Jose, Metro Manila",14.6417192,120.9927502,"A. Bonifacio Ave, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 125,000,000","(₱ 147,059 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kalusugan-metro-manila_062b182ab4ca-d74f-e955-75b1-b71f17ce,bd28a82e-8e42-440b-a52c-fd5ef718e739,,850 m2,600 m2,"Commercial for sale in Kalusugan, Metro Manila",14.6221589,121.0255178,"E. Rodriguez Sr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-white-plains-metro-manila_595b2e3f1d2c-a10e-3992-35d2-b5e78089,01912b4e-7c46-7006-b98f-d7c8a6b7e404,,,400 m2,"Commercial for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Security'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 70,573,000","(₱ 308,179 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_ed53871f4015-a36f-e615-0ffe-233d6dcf,adc3c667-baa9-483b-a36f-4895a82164cb,,229 m2,229 m2,"Commercial for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.6496645,121.0370935,"One Vertis Plaza, Brgy, Bagong Pag-asa, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 14,210,000","(₱ 145,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bagumbayan-metro-manila_0e099f0f46fd-63ef-f905-9774-f57f7bd7,EL-1A-69,,98 m2,,"Commercial for sale in Bagumbayan, Metro Manila",14.6053963,121.0819036,"Bagumbayan, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 500,000,000","(₱ 91,075 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_9053234,COMLBLDGYMZTM01,,"5,490 m2",965 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Access for the disabled']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 92,030 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_286ef5503986-0cdf-fee5-18de-95ffd6ed,DS88-001689,,"2,173.2 m2",881.55 m2,"Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 96,750,000","(₱ 120,037 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-teachers-village-west-metro-manila_4807071,ae5463c8-56d7-4038-8140-9e8978a076fd,,806 m2,,"Commercial for sale in Teachers Village West, Metro Manila",14.642005,121.054783,"2 Malingap, Diliman, Lungsod Quezon, 1101 Kalakhang Maynila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 366,667 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila_5193234,366a202d-8763-4680-a90d-1aa786dc98f1,,300 m2,,"Commercial for sale in Laging Handa, Metro Manila",14.631921,121.027831,"42 Sct. Dr. Lazcano St, Diliman, Quezon City, 1103 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 180,000,000","(₱ 90,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-del-monte-metro-manila_31780cfc74e8-1afe-e095-388e-09aa9a6b,QC_FSBLDG_LA709FA2K,,"2,000 m2",709 m2,"Commercial for sale in Del Monte, Metro Manila",14.6451109,121.0171384,"Fernando Poe Jr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge', 'Access for the disabled']",1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000",,https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-salvacion-metro-manila-near-lrt-1-blumentritt_42546d4ef65b-76ae-c125-9995-8128f424,RCA 179,,,722 m2,"Warehouse / Factory for sale in Salvacion, Metro Manila near LRT-1 Blumentritt",14.6249305,120.9909913,"Ping Ping Lechon Blumentritt Extension Branch, Blumentritt Road, La Loma, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 16,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_0653d6968792-c10e-5dd2-71ad-e61c9089,CT0724158,,,412.5 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 160,000,000","(₱ 148,148 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tatalon-metro-manila_471047bec091-528f-d825-4d8a-a12c616e,b383d78f-f1c5-471c-a174-809dbe259825,,"1,080 m2",,"Warehouse / Factory for sale in Tatalon, Metro Manila",14.6239261,121.0153415,"G. Araneta Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 448,000,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-baesa-metro-manila_8637317,EMMA PAS3968,,,"3,968 m2","Commercial for sale in Baesa, Metro Manila",14.6712246,121.0114093,"Baesa, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_10ba289c17ce-48ae-ebd5-1cbb-2b7823f1,EDSA,,,600 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 280,000,000","(₱ 112,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-baesa-metro-manila_8942281,EMMA PAS1643,,"2,500 m2","1,643 m2","Commercial for sale in Baesa, Metro Manila",14.6712246,121.0114093,"Baesa, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
